reaction	A120	A100	A80	A60	G120	G100	G80	G60	X120	X100	X80	X60
pyruvate transport	1.275835e-06	7.707567e-01	1.416682e+00	8.807330e-01	3.831750e-01	1.953161e+00	2.438788e+00	2.981771e+00	1.334314e-02	1.167968e-01	0	0
quinolinate transport	0	0	0	0	0	0	0	0	0	0	0	0
reduced thioredoxin transport	0	0	0	0	0	0	0	0	0	0	0	0
riboflavin exchange	0	0	0	0	0	0	0	0	0	0	0	0
riboflavin transport	0	0	0	0	0	0	0	0	0	0	0	0
riboflavin transport	0	0	0	0	0	0	0	0	0	0	0	0
ribose transporter	0	0	0	0	0	0	0	0	0	0	0	0
S-adenosyl-L-homocysteine transport	0	0	0	0	0	0	0	0	0	0	0	0
S-adenosyl-L-methionine exchange	0	0	0	0	0	0	0	0	0	0	0	0
S-methyl-L-methionine exchange	0	0	0	0	0	0	0	0	0	0	0	0
serine transport	8.774134e-02	1.631141e-02	2.768933e-02	3.625739e-02	2.552261e-01	5.942743e-02	1.408027e-01	1.437658e-01	9.794184e-05	2.746283e-03	8.337393e-01	8.558870e-01
sn-glycero-3-phosphocholine exchange	0	0	0	0	0	0	0	0	0	0	0	0
sodium exchange	0	0	0	0	0	0	0	0	0	0	0	0
spermidine exchange	0	0	0	0	0	0	0	0	0	0	0	0
spermine exchange	0	0	0	0	0	0	0	0	0	0	0	0
squalene transport	4.523365e-04	2.300688e-03	3.005582e-03	2.798133e-03	1.269004e-03	7.967158e-03	6.430500e-03	7.868613e-03	4.538987e-05	3.284582e-04	2.063596e-03	2.756713e-03
squalene-2,3-epoxide transport	4.523365e-04	2.300688e-03	3.005582e-03	2.798133e-03	1.269004e-03	7.967158e-03	6.430500e-03	7.868613e-03	4.538987e-05	3.284582e-04	2.063596e-03	2.756713e-03
stearate exchange	0	0	0	0	0	0	0	0	0	0	0	0
succinate exchange	0	6.158827e-03	0	0	0	1.609242e-02	1.749534e-02	2.314527e-02	0	0	0	0
succinate transport	0	-6.158827e-03	0	0	0	-1.609242e-02	-1.749534e-02	-2.314527e-02	0	0	0	0
sucrose exchange	0	0	0	0	0	0	0	0	0	0	0	0
sulphate exchange	-4.857343e-04	-3.402320e-03	-5.239386e-03	-6.838811e-03	-1.698568e-03	-1.076112e-02	-1.228276e-02	-2.142159e-02	-3.288818e-05	-4.831373e-04	-3.603948e-03	-5.823680e-03
sulphite exchange	0	0	0	0	0	0	0	0	0	0	0	0
taurine exchange	0	0	0	0	0	0	0	0	0	0	0	0
tetracosanoyl-CoA transport	0	0	0	0	0	0	0	0	0	0	0	0
thiamine(1+) diphosphate(1-) exchange	0	0	0	0	0	0	0	0	0	0	0	0
thiamine(1+) exchange	0	0	0	0	0	0	0	0	0	0	0	0
thiamine(1+) monophosphate exchange	0	0	0	0	0	0	0	0	0	0	0	0
threonine transport	0	0	0	0	0	0	0	0	0	0	0	0
trehalose transporter	0	0	0	0	0	0	0	0	0	0	0	0
trehalose vacuolar transport	0	0	0	0	0	0	0	0	0	0	0	0
tryptophan transport	0	0	0	0	0	0	0	0	0	0	0	0
tryptophol exchange	0	0	0	0	0	0	0	0	0	0	0	0
tryptophol transport	0	0	0	0	0	0	0	0	0	0	0	0
tryptophol transport	0	0	0	0	0	0	0	0	0	0	0	0
tyrosine transport	0	0	0	0	0	0	0	0	0	0	0	0
tyrosine transport	0	0	0	0	0	0	0	0	0	0	0	0
UMP transport	0	0	0	0	0	0	0	0	0	0	0	0
uracil exchange	0	0	0	0	0	0	0	0	0	0	0	0
urea exchange	0	0	0	0	0	0	0	0	0	0	0	2.307935e-02
uridine exchange	0	0	0	0	0	0	0	0	0	0	0	0
valine transport	-1.434336e-03	-1.014059e-02	-1.647033e-02	-2.134073e-02	-5.058312e-03	-3.514762e-02	-4.074028e-02	-7.803412e-02	-7.993014e-05	-1.602642e-03	-1.180306e-02	-1.881112e-02
water diffusion	-4.523365e-04	-2.300688e-03	-3.005582e-03	-2.798133e-03	-1.269004e-03	-7.967158e-03	-6.430500e-03	-7.868613e-03	-4.538987e-05	-3.284582e-04	-2.063596e-03	-2.756713e-03
water diffusion	0	0	0	0	0	0	0	0	0	0	0	0
water diffusion	-1.617529e+00	-1.140863e+01	-2.128786e+01	-1.155398e+01	-8.623597e+00	-2.075422e+01	-3.385906e+01	-6.415239e+01	-1.756303e-01	-1.970457e+00	-2.599093e+01	-2.786478e+01
water diffusion	0	0	0	0	0	0	0	0	0	0	0	0
water diffusion	0	0	0	0	0	0	0	0	0	0	0	0
water diffusion	0	0	0	0	0	0	0	0	0	0	0	0
water exchange	4.929075e-01	3.702932e+00	5.996112e+00	4.669827e+00	3.837037e+00	1.738980e+01	2.232921e+01	4.415833e+01	4.926051e-02	5.162088e-01	6.809723e+00	7.785006e+00
xanthine transport	0	0	0	0	0	0	0	0	0	0	0	0
xylitol exchange	0	0	0	0	0	0	0	0	1.360499e-03	1.628145e-02	6.706502e-01	1.081615e+00
xylitol transport	0	0	0	0	0	0	0	0	-1.360499e-03	-1.628145e-02	-6.706502e-01	-1.081615e+00
zymosterol exchange	0	0	0	0	0	0	0	0	0	0	0	0
zymosterol transport	0	0	0	0	0	0	0	0	0	0	0	0
lipid pseudoreaction - merge	8.775000e-03	6.045000e-02	8.385000e-02	1.111500e-01	3.022500e-02	1.579500e-01	1.735500e-01	2.271750e-01	7.800000e-04	6.825000e-03	5.255250e-02	8.775000e-02
growth	8.775000e-03	6.045000e-02	8.385000e-02	1.111500e-01	3.022500e-02	1.579500e-01	1.735500e-01	2.271750e-01	7.800000e-04	6.825000e-03	5.255250e-02	8.775000e-02
kynurenine aminotransferase	0	0	0	0	0	0	0	0	0	0	0	0
alcohol dehydrogenase, (acetaldehyde to ethanol)	0	0	0	0	0	0	0	0	0	0	0	0
acetaldehyde dehydrogenase	0	0	0	0	0	0	0	0	0	0	0	0
phenylalanine transaminase	-7.260526e-04	0	0	0	-2.560488e-03	0	-2.062249e-02	0	0	0	-5.974641e-03	-9.522080e-03
tryptophan transaminase	0	0	0	0	0	0	0	0	0	0	0	0
tyrosine transaminase	5.528738e-04	0	0	0	1.949758e-03	0	1.570360e-02	0	0	0	4.549564e-03	7.250864e-03
coenzyme A: cytoplasm to LP	-9.655034e-05	0	-4.286186e-04	0	-2.219610e-04	-9.212026e-04	-6.421385e-04	0	-9.181557e-06	-7.231681e-05	-4.880440e-04	-1.126544e-04
sedoheptulose bisphosphatase	0	0	0	0	0	0	0	0	0	0	0	0
proton leak	0	0	0	0	0	0	0	0	0	0	0	0
isocitrate dehydrogenase	0	0	0	0	0	0	0	0	0	3.974250e-06	0	0
oxoglutarate/malate exchange	3.557246e-01	1.112782e+00	1.741871e+00	1.337869e+00	1.213965e+00	3.093666e+00	6.060127e+00	1.392997e+01	2.170482e-02	2.563519e-01	5.640758e+00	6.335136e+00
14-demethyllanosterol exchange	0	0	0	0	0	0	0	0	0	0	0	0
14-demethyllanosterol transport	0	0	0	0	0	0	0	0	0	0	0	0
ergosta-5,7,22,24(28)-tetraen-3beta-ol exchange	0	0	0	0	0	0	0	0	0	0	0	0
ergosta-5,7,22,24(28)-tetraen-3beta-ol transport	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acyl-CoA synthase (n-C16:0CoA)	4.268682e-03	2.197379e-02	2.878706e-02	2.735135e-02	1.206876e-02	7.524195e-02	6.149618e-02	7.549574e-02	4.266611e-04	3.107052e-03	1.968073e-02	2.658413e-02
fatty-acyl-CoA synthase (n-C18:0CoA)	1.033311e-02	5.319150e-02	6.968425e-02	6.620885e-02	2.921460e-02	1.821366e-01	1.488625e-01	1.827510e-01	1.032810e-03	7.521177e-03	4.764076e-02	6.435166e-02
enoyl-ACP reductase (butanoyl-ACP)	0	0	0	0	0	0	0	0	0	0	0	0
enoyl-ACP reductase (hexanoyl-ACP)	0	0	0	0	0	0	0	0	0	0	0	0
enoyl-ACP reductase (octanoyl-ACP)	0	0	0	0	0	0	0	0	0	0	0	0
elongase I (3-oxotetradecanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
elongase I (3-oxopalmitoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
elongase II (3-oxooctadecanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
elongase II or III (3-oxoicosanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
elongase II or III (3-oxodocosanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
elongase II or III (3-oxotetracosanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
elongase III (3-oxohexacosanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
B-ketoacyl-CoA reductase ((S)-3-hydroxytetradecanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
B-ketoacyl-CoA reductase ((S)-3-hydroxypalmitoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
B-ketoacyl-CoA reductase (3-hydroxyoctadecanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
B-ketoacyl-CoA reductase (3-hydroxyicosanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
B-ketoacyl-CoA reductase (3-hydroxydocosanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
B-ketoacyl-CoA reductase (3-hydroxytetracosanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
B-ketoacyl-CoA reductase ((S)-3-hydroxyhexacosanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
B-hydroxyacyl-CoA dehydratase (trans-tetradec-2-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
B-hydroxyacyl-CoA dehydratase (trans-hexadec-2-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
B-hydroxyacyl-CoA dehydratase (trans-octadec-2-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
B-hydroxyacyl-CoA dehydratase (trans-icos-2-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
B-hydroxyacyl-CoA dehydratase (trans-docos-2-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
B-hydroxyacyl-CoA dehydratase (trans-tetracos-2-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
B-hydroxyacyl-CoA dehydratase (trans-hexacos-2-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
trans-2-enoyl-CoA reductase (n-C14:0CoA)	0	0	0	0	0	0	0	0	0	0	0	0
trans-2-enoyl-CoA reductase (n-C16:0CoA)	0	0	0	0	0	0	0	0	0	0	0	0
trans-2-enoyl-CoA reductase (n-C18:0CoA)	0	0	0	0	0	0	0	0	0	0	0	0
trans-2-enoyl-CoA reductase (n-C20:0CoA)	0	0	0	0	0	0	0	0	0	0	0	0
trans-2-enoyl-CoA reductase (n-C22:0CoA)	0	0	0	0	0	0	0	0	0	0	0	0
trans-2-enoyl-CoA reductase (n-C24:0CoA)	0	0	0	0	0	0	0	0	0	0	0	0
trans-2-enoyl-CoA reductase (n-C26:0CoA)	0	0	0	0	0	0	0	0	0	0	0	0
palmitoyl-CoA desaturase (n-C16:0CoA -> n-C16:1CoA), ER membrane	1.952240e-04	1.004950e-03	1.316548e-03	1.250887e-03	5.519528e-04	3.441116e-03	2.812467e-03	3.452724e-03	1.951293e-05	1.420980e-04	9.000791e-04	1.215799e-03
stearoyl-CoA desaturase (n-C18:0CoA -> n-C18:1CoA), ER membrane	8.991981e-03	4.628780e-02	6.063996e-02	5.761562e-02	2.542285e-02	1.584972e-01	1.295417e-01	1.590318e-01	8.987619e-04	6.545007e-03	4.145748e-02	5.599948e-02
octanoate (n-C8:0) transport	0	0	0	0	0	0	0	0	0	0	0	0
decanoate (n-C10:0) transport	0	0	0	0	0	0	0	0	0	0	0	0
laurate (n-C12:0) transport	0	0	0	0	0	0	0	0	0	0	0	0
butyrate exchange	0	0	0	0	0	0	0	0	0	0	0	0
hexanoate exchange	0	0	0	0	0	0	0	0	0	0	0	0
oleate exchange	0	0	0	0	0	0	0	0	0	0	0	0
butyrate (n-C4:0) transport	0	0	0	0	0	0	0	0	0	0	0	0
hexanoate (n-C6:0) transport	0	0	0	0	0	0	0	0	0	0	0	0
octadecenoate (n-C18:1) transport	0	0	0	0	0	0	0	0	0	0	0	0
myristate exchange	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (dodecanoate), ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (tetradecanoate), ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (hexadecanoate), ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (hexadecenoate), ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (octadecanoate), ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (octadecenoate), ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (dodecanoate), lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (tetradecanoate), lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (hexadecanoate), lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (hexadecenoate), lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (octadecanoate), lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (octadecenoate), lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (hexadecenoate), peroxisome	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (octadecanoate), peroxisome	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (octadecenoate), peroxisome	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (arachidate), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (behenate), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (lignoceric acid), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (cerotic acid), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (lignoceric acid), ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (cerotic acid), ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (lignoceric acid), lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
fatty-acid--CoA ligase (cerotic acid), lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
fatty acyl-CoA transport via ABC system (C12:0)	0	0	0	0	0	0	0	0	0	0	0	0
fatty acyl-CoA transport via ABC system (C14:0)	0	0	0	0	0	0	0	0	0	0	0	0
fatty acyl-CoA transport via ABC system (C16:0)	0	0	0	0	0	0	0	0	0	0	0	0
fatty acyl-CoA transport via ABC system (C16:1)	0	0	0	0	0	0	0	0	0	0	0	0
fatty acyl-CoA transport via ABC system (C18:0)	0	0	0	0	0	0	0	0	0	0	0	0
fatty acyl-CoA transport via ABC system (C18:1)	0	0	0	0	0	0	0	0	0	0	0	0
fatty acyl-CoA transport via ABC system (C20:0)	0	0	0	0	0	0	0	0	0	0	0	0
fatty acyl-CoA transport via ABC system (C22:0)	0	0	0	0	0	0	0	0	0	0	0	0
fatty acyl-CoA transport via ABC system (C24:0)	0	0	0	0	0	0	0	0	0	0	0	0
fatty acyl-CoA transport via ABC system (C26:0)	0	0	0	0	0	0	0	0	0	0	0	0
butyrate (n-C4:0) transport, cytoplasm-peroxisome	0	0	0	0	0	0	0	0	0	0	0	0
hexanoate (n-C6:0) transport, cytoplasm-peroxisome	0	0	0	0	0	0	0	0	0	0	0	0
octadecenoate (n-C18:1) transport, cytoplasm-peroxisome	0	0	0	0	0	0	0	0	0	0	0	0
peroxisomal acyl-CoA thioesterase (4:0)	0	0	0	0	0	0	0	0	0	0	0	0
peroxisomal acyl-CoA thioesterase (6:0)	0	0	0	0	0	0	0	0	0	0	0	0
acyl-CoA oxidase (butanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
acyl-CoA oxidase (hexanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
acyl-CoA oxidase (octanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
acyl-CoA oxidase (icosanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
acyl-CoA oxidase (docosanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
acyl-CoA oxidase (tetracosanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
acyl-CoA oxidase (palmitoleoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
acyl-CoA oxidase (cis-tetradec-7-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
acyl-CoA oxidase (cis-dodec-5-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
acyl-CoA oxidase (oleoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
acyl-CoA oxidase (cis-hexadec-7-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
acyl-CoA oxidase (cis-tetradec-5-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
2-enoyl-CoA hydratase (3-hydroxydecanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
2-enoyl-CoA hydratase (3-hydroxydodecanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
2-enoyl-CoA hydratase (3-hydroxytetradecanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
2-enoyl-CoA hydratase (3-hydroxyhexadecanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
2-enoyl-CoA hydratase (3-hydroxyoctadecanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
2-enoyl-CoA hydratase (3-hydroxyhexacosanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
2-enoyl-CoA hydratase (3-hydroxybutanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
2-enoyl-CoA hydratase (3-hydroxyhexanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
2-enoyl-CoA hydratase (3-hydroxyoctanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
2-enoyl-CoA hydratase (3-hydroxyicosanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
2-enoyl-CoA hydratase (3-hydroxydocosanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
2-enoyl-CoA hydratase (3-hydroxytetracosanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
2-enoyl-CoA hydratase (3-hydroxy-cis-hexadec-9-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
2-enoyl-CoA hydratase (3-hydroxy-cis-tetradec-7-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
2-enoyl-CoA hydratase (3-hydroxy-cis-dodec-5-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
2-enoyl-CoA hydratase (3-hydroxy-cis-octadec-9-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
2-enoyl-CoA hydratase (3-hydroxy-cis-hexadec-7-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
2-enoyl-CoA hydratase (3-hydroxy-cis-tetradec-5-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
3-hydroxyacyl-CoA dehydrogenase (3-oxooctadecanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
3-hydroxyacyl-CoA dehydrogenase (3-oxohexacosanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
3-hydroxyacyl-CoA dehydrogenase (3-oxobutanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
3-hydroxyacyl-CoA dehydrogenase (3-oxohexanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
3-hydroxyacyl-CoA dehydrogenase (3-oxooctanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
3-hydroxyacyl-CoA dehydrogenase (3-oxoicosanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
3-hydroxyacyl-CoA dehydrogenase (3-oxodocosanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
3-hydroxyacyl-CoA dehydrogenase (3-oxotetracosanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
3-hydroxyacyl-CoA dehydrogenase (3-oxo-cis-hexadec-9-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
3-hydroxyacyl-CoA dehydrogenase (3-oxo-cis-tetradec-7-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
3-hydroxyacyl-CoA dehydrogenase (3-oxo-cis-dodec-5-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
3-hydroxyacyl-CoA dehydrogenase (3-oxo-cis-octadec-9-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
3-hydroxyacyl-CoA dehydrogenase (3-oxo-cis-hexadec-7-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
3-hydroxyacyl-CoA dehydrogenase (3-oxo-cis-tetradec-5-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
acetyl-CoA C-acyltransferase (acetyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
acetyl-CoA C-acyltransferase (butanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
acetyl-CoA C-acyltransferase (hexanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
acetyl-CoA C-acyltransferase (stearoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
acetyl-CoA C-acyltransferase (icosanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
acetyl-CoA C-acyltransferase (docosanoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
acetyl-CoA C-acyltransferase (cis-tetradec-7-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
acetyl-CoA C-acyltransferase (cis-dodec-5-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
acetyl-CoA C-acyltransferase (cis-dec-3-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
acetyl-CoA C-acyltransferase (cis-hexadec-7-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
acetyl-CoA C-acyltransferase (cis-tetradec-5-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
acetyl-CoA C-acyltransferase (cis-dodec-3-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
delta3,delta2-enoyl-CoA isomerase (cis-dec-3-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
delta3,delta2-enoyl-CoA isomerase (trans-2,cis-5-dodecadienoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
delta3,delta2-enoyl-CoA isomerase (trans-dodec-3-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
delta3,delta2-enoyl-CoA isomerase (cis-dodec-3-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
delta3,delta2-enoyl-CoA isomerase (trans-2,cis-5-tetradecadienoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
delta3,delta2-enoyl-CoA isomerase (trans-tetradec-3-enoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
2,4-dienoyl-CoA reductase (trans-2,trans-4-dodecadienoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
2,4-dienoyl-CoA reductase (trans-2,trans-4-tetradecadienoyl-CoA)	0	0	0	0	0	0	0	0	0	0	0	0
cis-aconitate(3-) to isocitrate	3.989352e-02	0	0	0	0	0	0	0	0	0	6.781462e-01	0
glycerol-3-phosphate acyltransferase (16:0), ER membrane	1.853109e-03	9.983288e-03	1.315497e-02	1.326024e-02	5.266713e-03	3.429777e-02	2.718248e-02	3.549111e-02	1.917163e-04	1.396507e-03	8.845473e-03	1.240180e-02
glycerol-3-phosphate acyltransferase (16:1), ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
glycerol-3-phosphate acyltransferase (18:0), ER membrane	6.947780e-04	3.612000e-03	4.844324e-03	4.723687e-03	2.012009e-03	1.221056e-02	1.032724e-02	1.273247e-02	6.709952e-05	4.990151e-04	3.293560e-03	4.513253e-03
glycerol-3-phosphate acyltransferase (18:1), ER membrane	1.495793e-03	7.520660e-03	9.601165e-03	8.656185e-03	4.226236e-03	2.510746e-02	2.137235e-02	2.532950e-02	1.444243e-04	1.053927e-03	6.668256e-03	8.709555e-03
dihydroxyacetone phosphate acyltransferase (16:0), ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
dihydroxyacetone phosphate acyltransferase (16:1), ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
dihydroxyacetone phosphate acyltransferase (18:0), ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
dihydroxyacetone phosphate acyltransferase (18:1), ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
glycerol-3-phosphate acyltransferase (16:0), lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
glycerol-3-phosphate acyltransferase (16:1), lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
glycerol-3-phosphate acyltransferase (18:0), lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
glycerol-3-phosphate acyltransferase (18:1), lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
dihydroxyacetone phosphate acyltransferase (16:0), lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
dihydroxyacetone phosphate acyltransferase (16:1), lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
dihydroxyacetone phosphate acyltransferase (18:0), lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
dihydroxyacetone phosphate acyltransferase (18:1), lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
acyl dhap reductase (16:0), ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
acyl dhap reductase (16:1), ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
acyl dhap reductase (18:0), ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
acyl dhap reductase (18:1), ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
acyl dhap reductase (16:0), lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
acyl dhap reductase (16:1), lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
acyl dhap reductase (18:0), lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
acyl dhap reductase (18:1), lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
1-acyl-sn-glycerol-3-phosphate acyltransferase (1-16:0, 2-16:1), ER membrane	1.311501e-04	4.431134e-04	9.169063e-04	3.551029e-04	3.758868e-04	1.896865e-03	1.626771e-03	1.286439e-03	1.200120e-05	1.408706e-04	7.731814e-04	6.692585e-04
1-acyl-sn-glycerol-3-phosphate acyltransferase (1-16:0, 2-18:1), ER membrane	1.721959e-03	9.540175e-03	1.223806e-02	1.290514e-02	4.890826e-03	3.240091e-02	2.555571e-02	3.420467e-02	1.797151e-04	1.255636e-03	8.072292e-03	1.173254e-02
1-acyl-sn-glycerol-3-phosphate acyltransferase (1-16:1, 2-16:1), ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
